PO_ID,PO_Date,Invoice_Date,Payment_Date,Category,Item_Description,Supplier_Name,Business_Unit,Quantity,Unit_Price,Total_Cost,Contract_Flag,PO_Year,PO_Month,PO_Quarter
PO-02010,2023-10-03,2023-10-23,2023-11-23,IT & Software,IT & Software - Item 238,Apex Consulting Group,Sales,31,8382.91,259870.21,N,2023,10,Q4
PO-02011,2023-10-07,2023-10-26,2023-10-24,MRO,MRO - Item 309,Industrial Direct,Operations,18,780.87,14055.66,Y,2023,10,Q4
PO-02012,2023-12-29,2024-01-10,2024-02-22,Professional Services,Professional Services - Item 686,LegalEdge Associates,Finance,1,11670.17,11670.17,Y,2023,12,Q4
PO-02013,2023-09-15,2023-09-28,2023-10-10,IT & Software,IT & Software - Item 376,NetSecure Pro,Sales,9,7821.03,70389.27,Y,2023,9,Q3
PO-02014,2023-05-31,2023-06-13,2023-07-06,IT & Software,IT & Software - Item 725,CloudTech Systems,Operations,34,7854.44,267050.96,Y,2023,5,Q2
PO-02015,2023-01-18,2023-02-05,2023-03-08,Logistics,Logistics - Item 571,SwiftLogistics Group,Operations,29,5462.08,158400.32,Y,2023,1,Q1
PO-02016,2024-01-07,2024-01-17,2024-03-05,IT & Software,IT & Software - Item 306,CloudTech Systems,Finance,28,11007.28,308203.84,Y,2024,1,Q1
PO-02017,2023-01-04,2023-01-12,2023-02-05,Logistics,Logistics - Item 684,SwiftLogistics Group,Sales,34,7039.49,239342.66,N,2023,1,Q1
PO-02018,2024-03-06,2024-03-19,2024-04-14,Raw Materials,Raw Materials - Item 269,SteelCore Industries,R&D,48,4056.09,194692.32,Y,2024,3,Q1
PO-02019,2024-04-15,2024-04-25,2024-05-25,Logistics,Logistics - Item 963,LocalFreight Co,Operations,29,1604.7,46536.3,N,2024,4,Q2
PO-02020,2023-08-07,2023-08-26,2023-08-27,IT & Software,IT & Software - Item 653,SoftEdge Inc,IT,34,11748.87,399461.58,N,2023,8,Q3
PO-02021,2024-05-27,2024-06-01,2024-07-18,Raw Materials,Raw Materials - Item 530,EastCoast Polymers,Supply Chain,37,1741.33,64429.21,N,2024,5,Q2
PO-02022,2023-06-06,2023-06-16,2023-06-30,MRO,MRO - Item 333,FastTrack MRO,Sales,40,791.1,31644.0,Y,2023,6,Q2
PO-02023,2024-04-27,2024-05-16,2024-06-26,IT & Software,IT & Software - Item 156,CloudTech Systems,Supply Chain,28,4570.26,127967.28,Y,2024,4,Q2
PO-02024,2023-10-15,2023-10-22,2023-11-11,Professional Services,Professional Services - Item 938,LegalEdge Associates,Marketing,29,8380.17,243024.93,Y,2023,10,Q4
PO-02025,2023-02-10,2023-02-24,2023-04-03,Facilities,Facilities - Item 478,CleanPro Services,Operations,21,1397.44,29346.24,Y,2023,2,Q1
PO-02026,2024-06-06,2024-06-24,2024-07-19,Marketing,Marketing - Item 310,MediaEdge Solutions,Operations,14,7759.39,108631.46,N,2024,6,Q2
PO-02027,2024-06-21,2024-06-29,2024-07-17,Raw Materials,Raw Materials - Item 746,SteelCore Industries,IT,16,3917.77,62684.32,Y,2024,6,Q2
PO-02028,2023-01-29,2023-02-15,2023-03-19,IT & Software,IT & Software - Item 967,CloudTech Systems,Supply Chain,10,11309.45,113094.5,Y,2023,1,Q1
PO-02029,2023-04-11,2023-04-17,2023-06-03,Logistics,Logistics - Item 994,AirCargo Solutions,Sales,26,3459.03,89934.78,Y,2023,4,Q2
PO-02030,2023-05-02,2023-05-14,2023-05-31,Raw Materials,Raw Materials - Item 381,SteelCore Industries,Marketing,10,2185.87,21858.7,N,2023,5,Q2
PO-02031,2024-06-07,2024-06-27,2024-07-18,IT & Software,IT & Software - Item 435,SoftEdge Inc,Sales,3,2877.25,8631.75,Y,2024,6,Q2
PO-02032,2024-04-16,2024-05-06,2024-05-01,Logistics,Logistics - Item 552,CrossBorder Express,Marketing,13,3015.75,39204.75,Y,2024,4,Q2
PO-02033,2023-08-30,2023-09-14,2023-09-16,Professional Services,Professional Services - Item 550,FinanceWise Advisory,Sales,7,6579.51,46056.57,N,2023,8,Q3
PO-02034,2023-02-03,2023-02-16,2023-03-07,MRO,MRO - Item 145,ProParts Inc,Sales,48,355.97,17086.56,N,2023,2,Q1
PO-02035,2023-11-15,2023-11-23,2024-01-10,MRO,MRO - Item 870,FastTrack MRO,R&D,20,1457.87,29157.4,Y,2023,11,Q4
PO-02036,2023-06-06,2023-06-23,2023-07-31,Office Supplies,Office Supplies - Item 938,PrintMaster Co,Supply Chain,35,457.08,15997.8,Y,2023,6,Q2
PO-02037,2024-06-30,2024-07-12,2024-07-24,IT & Software,IT & Software - Item 754,NetSecure Pro,IT,40,4928.88,197155.2,N,2024,6,Q2
PO-02038,2023-11-06,2023-11-24,2023-12-05,Professional Services,Professional Services - Item 843,StrategyFirst Partners,IT,31,11219.39,347801.09,Y,2023,11,Q4
PO-02039,2024-03-13,2024-03-24,2024-04-29,Office Supplies,Office Supplies - Item 989,OfficeWorld Ltd,Operations,21,257.75,5412.75,Y,2024,3,Q1
PO-02040,2023-05-02,2023-05-10,2023-05-31,MRO,MRO - Item 621,Industrial Direct,Marketing,46,1053.75,48472.5,Y,2023,5,Q2
PO-02041,2024-02-07,2024-02-21,2024-04-07,Marketing,Marketing - Item 757,BrandBoost Agency,Operations,6,4970.64,29823.84,Y,2024,2,Q1
PO-02042,2023-06-17,2023-06-30,2023-08-11,Marketing,Marketing - Item 650,BrandBoost Agency,Operations,48,5775.33,277215.84,N,2023,6,Q2
PO-02043,2023-09-11,2023-09-24,2023-11-10,IT & Software,IT & Software - Item 498,CloudTech Systems,IT,19,10986.81,208749.39,Y,2023,9,Q3
PO-02044,2023-06-30,2023-07-08,2023-08-23,Professional Services,Professional Services - Item 534,LegalEdge Associates,Finance,6,18422.96,110537.76,Y,2023,6,Q2
PO-02045,2023-03-07,2023-03-21,2023-03-26,Logistics,Logistics - Item 201,LocalFreight Co,Supply Chain,43,1037.35,44606.05,Y,2023,3,Q1
PO-02046,2023-08-22,2023-09-02,2023-10-11,Professional Services,Professional Services - Item 810,Apex Consulting Group,IT,4,15488.28,61953.12,Y,2023,8,Q3
PO-02047,2024-05-13,2024-05-25,2024-07-07,Professional Services,Professional Services - Item 306,FinanceWise Advisory,Operations,9,10489.25,94403.25,N,2024,5,Q2
PO-02048,2023-01-30,2023-02-09,2023-03-10,Professional Services,Professional Services - Item 219,FinanceWise Advisory,Finance,2,12056.83,24113.66,N,2023,1,Q1
PO-02049,2023-07-13,2023-07-28,2023-08-05,Logistics,Logistics - Item 864,SwiftLogistics Group,Marketing,27,3869.63,104480.01,N,2023,7,Q3
PO-02050,2024-02-08,2024-02-21,2024-03-08,Office Supplies,Office Supplies - Item 728,PrintMaster Co,Supply Chain,9,78.49,706.41,Y,2024,2,Q1
PO-02051,2023-02-10,2023-02-18,2023-02-26,Raw Materials,Raw Materials - Item 585,GlobalMat Corp,R&D,27,2603.08,70283.16,Y,2023,2,Q1
PO-02052,2024-04-08,2024-04-20,2024-05-06,IT & Software,IT & Software - Item 895,NetSecure Pro,Finance,18,3679.8,66236.4,Y,2024,4,Q2
PO-02053,2023-12-25,2024-01-02,2024-01-12,Raw Materials,Raw Materials - Item 662,AlphaMetals Ltd,Finance,9,5021.87,45196.83,N,2023,12,Q4
PO-02054,2024-01-28,2024-02-12,2024-03-07,MRO,MRO - Item 464,Industrial Direct,Operations,49,613.12,30042.88,Y,2024,1,Q1
PO-02055,2023-06-11,2023-06-26,2023-07-09,IT & Software,IT & Software - Item 102,DataCore Solutions,Supply Chain,6,3321.2,19927.2,Y,2023,6,Q2
PO-02056,2023-07-03,2023-07-20,2023-08-03,Professional Services,Professional Services - Item 592,Apex Consulting Group,Marketing,18,17482.78,314690.04,Y,2023,7,Q3
PO-02057,2023-05-25,2023-06-07,2023-07-02,Raw Materials,Raw Materials - Item 487,SteelCore Industries,Operations,16,5000.75,80012.0,Y,2023,5,Q2
PO-02058,2023-03-27,2023-04-15,2023-05-10,MRO,MRO - Item 703,ProParts Inc,Operations,8,452.15,3617.2,Y,2023,3,Q1
PO-02059,2023-11-21,2023-12-09,2024-01-02,Raw Materials,Raw Materials - Item 197,GlobalMat Corp,Finance,19,1369.31,26016.89,Y,2023,11,Q4
PO-02060,2024-06-10,2024-06-17,2024-07-10,Raw Materials,Raw Materials - Item 419,EastCoast Polymers,IT,47,3530.33,165925.51,Y,2024,6,Q2
PO-02061,2023-07-31,2023-08-20,2023-08-15,IT & Software,IT & Software - Item 917,InfraCloud Ltd,Finance,35,5140.93,179932.55,Y,2023,7,Q3
PO-02062,2023-03-21,2023-03-27,2023-05-04,Logistics,Logistics - Item 516,CrossBorder Express,IT,28,2530.48,70853.44,Y,2023,3,Q1
PO-02063,2023-01-03,2023-01-14,2023-01-29,Raw Materials,Raw Materials - Item 112,PrimeChem Solutions,Operations,47,594.37,27935.39,N,2023,1,Q1
PO-02064,2024-02-18,2024-02-23,2024-03-25,Raw Materials,Raw Materials - Item 791,SteelCore Industries,R&D,22,5966.52,131263.44,Y,2024,2,Q1
PO-02065,2023-12-01,2023-12-09,2023-12-18,Office Supplies,Office Supplies - Item 422,OfficeWorld Ltd,Operations,10,22.95,229.5,Y,2023,12,Q4
PO-02066,2023-03-19,2023-03-28,2023-05-06,MRO,MRO - Item 231,ProParts Inc,Operations,26,632.11,16434.86,N,2023,3,Q1
PO-02067,2023-05-19,2023-06-04,2023-06-06,Facilities,Facilities - Item 486,BuildRight Maintenance,Finance,38,494.2,18779.6,N,2023,5,Q2
PO-02068,2023-05-24,2023-06-07,2023-07-12,IT & Software,IT & Software - Item 314,SoftEdge Inc,Sales,5,1370.02,6850.1,Y,2023,5,Q2
PO-02069,2023-08-17,2023-08-30,2023-10-09,IT & Software,IT & Software - Item 443,NetSecure Pro,Finance,8,8925.0,71400.0,Y,2023,8,Q3
PO-02070,2024-02-26,2024-03-02,2024-04-08,IT & Software,IT & Software - Item 277,CloudTech Systems,Operations,50,11719.09,585954.5,Y,2024,2,Q1
PO-02071,2023-09-28,2023-10-18,2023-11-11,IT & Software,IT & Software - Item 740,CloudTech Systems,Operations,38,12552.56,476997.28,Y,2023,9,Q3
PO-02072,2023-09-06,2023-09-21,2023-09-26,MRO,MRO - Item 804,ToolMaster Supply,Finance,15,604.44,9066.6,Y,2023,9,Q3
PO-02073,2023-07-01,2023-07-11,2023-08-09,Marketing,Marketing - Item 478,MediaEdge Solutions,Supply Chain,5,4378.79,21893.95,Y,2023,7,Q3
PO-02074,2023-09-10,2023-09-22,2023-10-09,Facilities,Facilities - Item 514,SecureGuard Systems,IT,18,1615.85,29085.3,Y,2023,9,Q3
PO-02075,2024-01-15,2024-01-30,2024-02-13,Raw Materials,Raw Materials - Item 313,GlobalMat Corp,R&D,26,2201.39,57236.14,N,2024,1,Q1
PO-02076,2024-02-22,2024-03-10,2024-04-22,Raw Materials,Raw Materials - Item 605,GlobalMat Corp,HR,16,883.76,14140.16,Y,2024,2,Q1
PO-02077,2023-06-04,2023-06-16,2023-07-29,MRO,MRO - Item 431,FastTrack MRO,Sales,45,1530.96,68893.2,N,2023,6,Q2
PO-02078,2023-10-05,2023-10-22,2023-10-26,Raw Materials,Raw Materials - Item 848,AlphaMetals Ltd,Finance,16,3681.55,58904.8,Y,2023,10,Q4
PO-02079,2023-05-31,2023-06-08,2023-07-11,MRO,MRO - Item 462,ToolMaster Supply,Sales,49,868.74,42568.26,N,2023,5,Q2
PO-02080,2023-08-18,2023-08-23,2023-09-17,IT & Software,IT & Software - Item 609,CloudTech Systems,Supply Chain,13,8961.09,116494.17,Y,2023,8,Q3
PO-02081,2023-08-02,2023-08-20,2023-09-25,Logistics,Logistics - Item 934,CrossBorder Express,Operations,1,7219.03,7219.03,N,2023,8,Q3
PO-02082,2024-05-08,2024-05-22,2024-05-30,Office Supplies,Office Supplies - Item 507,OfficeWorld Ltd,Supply Chain,18,268.93,4840.74,Y,2024,5,Q2
PO-02083,2023-07-21,2023-07-31,2023-09-14,IT & Software,IT & Software - Item 497,SoftEdge Inc,IT,18,10577.23,190390.14,Y,2023,7,Q3
PO-02084,2023-10-31,2023-11-14,2023-12-22,MRO,MRO - Item 111,PrecisionParts Co,Operations,9,1153.98,10385.82,Y,2023,10,Q4
PO-02085,2023-08-09,2023-08-23,2023-09-17,MRO,MRO - Item 680,ProParts Inc,Sales,8,307.8,2462.4,N,2023,8,Q3
PO-02086,2024-04-16,2024-04-24,2024-06-08,Raw Materials,Raw Materials - Item 133,NorthStar Composites,Operations,36,1232.41,44366.76,Y,2024,4,Q2
PO-02087,2023-04-18,2023-05-01,2023-06-10,Office Supplies,Office Supplies - Item 848,OfficeWorld Ltd,Marketing,26,370.52,9633.52,Y,2023,4,Q2
PO-02088,2023-02-04,2023-02-15,2023-03-21,Professional Services,Professional Services - Item 802,Apex Consulting Group,Finance,31,18664.85,578610.35,Y,2023,2,Q1
PO-02089,2023-10-08,2023-10-26,2023-10-27,Logistics,Logistics - Item 605,SwiftLogistics Group,HR,17,1065.03,18105.51,Y,2023,10,Q4
PO-02090,2023-08-10,2023-08-17,2023-10-06,Raw Materials,Raw Materials - Item 890,EastCoast Polymers,Operations,19,3101.26,58923.94,Y,2023,8,Q3
PO-02091,2023-01-26,2023-02-13,2023-03-08,Raw Materials,Raw Materials - Item 221,EastCoast Polymers,Operations,10,2923.68,29236.8,N,2023,1,Q1
PO-02092,2024-02-18,2024-03-02,2024-03-16,Office Supplies,Office Supplies - Item 613,DeskPro Supplies,Operations,3,121.46,364.38,Y,2024,2,Q1
PO-02093,2023-12-04,2023-12-12,2024-01-24,MRO,MRO - Item 597,FastTrack MRO,Operations,5,692.99,3464.95,Y,2023,12,Q4
PO-02094,2023-04-13,2023-04-24,2023-05-05,Raw Materials,Raw Materials - Item 997,SteelCore Industries,Finance,45,4700.59,211526.55,Y,2023,4,Q2
PO-02095,2023-05-19,2023-05-29,2023-06-03,Professional Services,Professional Services - Item 633,LegalEdge Associates,Supply Chain,9,6371.08,57339.72,N,2023,5,Q2
PO-02096,2023-04-01,2023-04-08,2023-05-30,MRO,MRO - Item 891,SafeGuard Equipment,IT,21,247.47,5196.87,Y,2023,4,Q2
PO-02097,2023-08-07,2023-08-14,2023-09-26,Marketing,Marketing - Item 138,MediaEdge Solutions,IT,28,2720.49,76173.72,Y,2023,8,Q3
PO-02098,2024-05-26,2024-06-11,2024-06-17,MRO,MRO - Item 390,ToolMaster Supply,IT,19,303.87,5773.53,N,2024,5,Q2
PO-02099,2023-02-19,2023-03-08,2023-03-17,Raw Materials,Raw Materials - Item 168,NorthStar Composites,Operations,39,3699.92,144296.88,Y,2023,2,Q1
PO-02100,2024-02-21,2024-02-26,2024-03-11,Logistics,Logistics - Item 242,FreightMaster Inc,R&D,42,3970.51,166761.42,Y,2024,2,Q1
PO-02101,2024-01-08,2024-01-24,2024-02-25,MRO,MRO - Item 536,FastTrack MRO,Marketing,39,1023.9,39932.1,N,2024,1,Q1
PO-02102,2024-02-04,2024-02-19,2024-03-30,IT & Software,IT & Software - Item 543,InfraCloud Ltd,HR,2,4575.66,9151.32,N,2024,2,Q1
PO-02103,2024-04-07,2024-04-26,2024-05-03,MRO,MRO - Item 753,Industrial Direct,Finance,19,1429.39,27158.41,Y,2024,4,Q2
PO-02104,2023-03-30,2023-04-04,2023-05-14,Logistics,Logistics - Item 779,SwiftLogistics Group,Sales,2,2415.66,4831.32,Y,2023,3,Q1
PO-02105,2023-02-13,2023-03-03,2023-04-10,Raw Materials,Raw Materials - Item 981,GlobalMat Corp,Finance,1,4816.39,4816.39,Y,2023,2,Q1
PO-02106,2023-07-04,2023-07-22,2023-08-14,MRO,MRO - Item 654,ProParts Inc,Marketing,1,56.49,56.49,Y,2023,7,Q3
PO-02107,2023-03-02,2023-03-10,2023-03-29,IT & Software,IT & Software - Item 224,TechBridge Corp,Operations,10,188.18,1881.8,Y,2023,3,Q1
PO-02108,2023-12-26,2024-01-08,2024-02-13,Facilities,Facilities - Item 582,BuildRight Maintenance,Operations,12,1638.58,19662.96,Y,2023,12,Q4
PO-02109,2023-12-01,2023-12-14,2024-01-20,Facilities,Facilities - Item 563,CleanPro Services,Sales,3,95.28,285.84,Y,2023,12,Q4
PO-02110,2023-04-29,2023-05-10,2023-06-03,MRO,MRO - Item 426,FastTrack MRO,Operations,43,99.64,4284.52,Y,2023,4,Q2
PO-02111,2024-03-29,2024-04-14,2024-04-20,Office Supplies,Office Supplies - Item 601,DeskPro Supplies,HR,1,392.82,392.82,N,2024,3,Q1
PO-02112,2023-02-11,2023-02-25,2023-04-06,IT & Software,IT & Software - Item 987,CloudTech Systems,Operations,5,388.48,1942.4,Y,2023,2,Q1
PO-02113,2023-12-04,2023-12-17,2024-01-29,MRO,MRO - Item 394,Industrial Direct,Marketing,33,1060.09,34982.97,N,2023,12,Q4
PO-02114,2024-04-25,2024-05-07,2024-06-22,Logistics,Logistics - Item 123,FreightMaster Inc,Supply Chain,3,1696.41,5089.23,Y,2024,4,Q2
PO-02115,2024-01-30,2024-02-07,2024-03-20,MRO,MRO - Item 783,MechSupply Ltd,HR,2,970.85,1941.7,Y,2024,1,Q1
PO-02116,2023-05-30,2023-06-04,2023-07-20,Raw Materials,Raw Materials - Item 426,PrimeChem Solutions,Supply Chain,16,4064.85,65037.6,Y,2023,5,Q2
PO-02117,2023-12-06,2023-12-16,2024-01-07,Logistics,Logistics - Item 689,LocalFreight Co,Marketing,20,5129.92,102598.4,N,2023,12,Q4
PO-02118,2023-01-01,2023-01-19,2023-02-19,Facilities,Facilities - Item 115,CleanPro Services,Sales,23,2702.88,62166.24,N,2023,1,Q1
PO-02119,2024-01-22,2024-01-29,2024-02-08,Raw Materials,Raw Materials - Item 508,CloudTech Systems,IT,29,4443.36,128857.44,Y,2024,1,Q1
PO-02120,2023-11-22,2023-12-08,2023-12-15,Raw Materials,Raw Materials - Item 325,NorthStar Composites,IT,20,3052.5,61050.0,Y,2023,11,Q4
PO-02121,2023-01-21,2023-02-09,2023-02-24,Logistics,Logistics - Item 892,LastMile Delivery,Sales,40,6557.12,262284.8,Y,2023,1,Q1
PO-02122,2024-05-25,2024-06-04,2024-06-25,Facilities,Facilities - Item 317,SecureGuard Systems,Supply Chain,44,665.08,29263.52,Y,2024,5,Q2
PO-02123,2023-11-05,2023-11-13,2023-12-15,Logistics,Logistics - Item 435,FreightMaster Inc,IT,8,5660.43,45283.44,Y,2023,11,Q4
PO-02124,2023-12-13,2023-12-26,2024-01-07,MRO,MRO - Item 268,MechSupply Ltd,Supply Chain,32,845.49,27055.68,Y,2023,12,Q4
PO-02125,2024-01-13,2024-01-25,2024-02-08,Logistics,Logistics - Item 968,AirCargo Solutions,Operations,22,5272.68,115998.96,Y,2024,1,Q1
PO-02126,2023-03-26,2023-04-13,2023-05-18,MRO,MRO - Item 501,SafeGuard Equipment,HR,18,84.58,1522.44,Y,2023,3,Q1
PO-02127,2023-07-08,2023-07-13,2023-07-31,Office Supplies,Office Supplies - Item 409,DeskPro Supplies,IT,19,485.67,9227.73,Y,2023,7,Q3
PO-02128,2023-03-31,2023-04-11,2023-05-09,Logistics,Logistics - Item 586,AirCargo Solutions,Supply Chain,16,5233.12,83729.92,Y,2023,3,Q1
PO-02129,2023-01-06,2023-01-12,2023-02-22,MRO,MRO - Item 409,SafeGuard Equipment,Marketing,8,1288.43,10307.44,N,2023,1,Q1
PO-02130,2024-06-28,2024-07-10,2024-07-28,Professional Services,Professional Services - Item 316,Apex Consulting Group,Operations,43,13962.63,600393.09,Y,2024,6,Q2
PO-02131,2024-01-18,2024-02-02,2024-03-14,IT & Software,IT & Software - Item 540,NetSecure Pro,Sales,42,372.92,15662.64,Y,2024,1,Q1
PO-02132,2023-04-12,2023-04-28,2023-05-20,MRO,MRO - Item 714,Industrial Direct,Marketing,45,765.89,34465.05,N,2023,4,Q2
PO-02133,2023-11-13,2023-11-22,2023-12-11,Raw Materials,Raw Materials - Item 860,NorthStar Composites,Supply Chain,1,1659.01,1659.01,Y,2023,11,Q4
PO-02134,2023-08-28,2023-09-16,2023-09-30,Raw Materials,Raw Materials - Item 851,PrimeChem Solutions,IT,50,543.3,27165.0,N,2023,8,Q3
PO-02135,2023-10-22,2023-10-30,2023-12-20,Facilities,Facilities - Item 182,SecureGuard Systems,Operations,49,1162.86,56980.14,Y,2023,10,Q4
PO-02136,2024-04-07,2024-04-14,2024-05-18,Marketing,Marketing - Item 228,MediaEdge Solutions,IT,12,10245.48,122945.76,Y,2024,4,Q2
PO-02137,2023-01-28,2023-02-03,2023-03-23,Professional Services,Professional Services - Item 259,Apex Consulting Group,Marketing,36,1593.6,57369.6,Y,2023,1,Q1
PO-02138,2023-05-16,2023-06-03,2023-06-30,MRO,MRO - Item 309,Industrial Direct,Sales,29,87.05,2524.45,N,2023,5,Q2
PO-02139,2023-12-10,2023-12-24,2024-02-03,MRO,MRO - Item 762,ToolMaster Supply,Operations,10,142.7,1427.0,Y,2023,12,Q4
PO-02140,2024-06-08,2024-06-20,2024-06-24,MRO,MRO - Item 564,ProParts Inc,Operations,39,453.76,17696.64,N,2024,6,Q2
PO-02141,2023-12-11,2023-12-24,2024-01-04,Professional Services,Professional Services - Item 547,FinanceWise Advisory,HR,16,12996.21,207939.36,Y,2023,12,Q4
PO-02142,2023-12-19,2023-12-27,2024-01-19,IT & Software,IT & Software - Item 602,TechBridge Corp,IT,31,9148.36,283599.16,Y,2023,12,Q4
PO-02143,2023-07-26,2023-08-03,2023-08-16,Professional Services,Professional Services - Item 897,StrategyFirst Partners,Operations,14,17098.57,239379.98,N,2023,7,Q3
PO-02144,2023-10-09,2023-10-21,2023-11-21,IT & Software,IT & Software - Item 992,SoftEdge Inc,Supply Chain,28,4473.9,125269.2,Y,2023,10,Q4
PO-02145,2024-01-13,2024-01-29,2024-02-28,Raw Materials,Raw Materials - Item 788,SteelCore Industries,Finance,15,5935.37,89030.55,N,2024,1,Q1
PO-02146,2024-02-06,2024-02-16,2024-03-02,MRO,MRO - Item 385,ToolMaster Supply,R&D,29,805.43,23357.47,Y,2024,2,Q1
PO-02147,2023-10-22,2023-11-09,2023-12-12,Professional Services,Professional Services - Item 434,Apex Consulting Group,IT,1,21968.71,21968.71,Y,2023,10,Q4
PO-02148,2024-01-28,2024-02-17,2024-03-09,Logistics,Logistics - Item 283,SwiftLogistics Group,Supply Chain,27,7547.86,203792.22,Y,2024,1,Q1
PO-02149,2023-08-25,2023-09-03,2023-09-13,Professional Services,Professional Services - Item 689,LegalEdge Associates,HR,44,18898.62,831539.28,Y,2023,8,Q3
PO-02150,2023-04-23,2023-04-28,2023-06-12,MRO,MRO - Item 393,ToolMaster Supply,Supply Chain,13,473.8,6159.4,Y,2023,4,Q2
PO-02151,2023-12-20,2023-12-25,2024-02-02,Marketing,Marketing - Item 308,MediaEdge Solutions,Supply Chain,34,4651.59,158154.06,Y,2023,12,Q4
PO-02152,2023-08-24,2023-09-02,2023-10-19,IT & Software,IT & Software - Item 810,CloudTech Systems,IT,10,10077.04,100770.4,Y,2023,8,Q3
PO-02153,2023-02-27,2023-03-16,2023-03-14,Office Supplies,Office Supplies - Item 301,OfficeWorld Ltd,Operations,32,215.57,6898.24,N,2023,2,Q1
PO-02154,2024-02-21,2024-03-01,2024-03-15,IT & Software,IT & Software - Item 127,TechBridge Corp,Marketing,28,2293.02,64204.56,N,2024,2,Q1
PO-02155,2023-02-20,2023-03-03,2023-04-10,Facilities,Facilities - Item 309,CleanPro Services,IT,25,2604.57,65114.25,Y,2023,2,Q1
PO-02156,2023-08-06,2023-08-23,2023-09-28,Logistics,Logistics - Item 610,CrossBorder Express,Operations,11,7814.51,85959.61,N,2023,8,Q3
PO-02157,2023-03-29,2023-04-07,2023-05-21,IT & Software,IT & Software - Item 124,TechBridge Corp,Sales,19,11504.83,218591.77,Y,2023,3,Q1
PO-02158,2024-01-15,2024-01-26,2024-02-04,Office Supplies,Office Supplies - Item 483,DeskPro Supplies,Operations,10,134.56,1345.6,N,2024,1,Q1
PO-02159,2023-02-21,2023-02-27,2023-04-10,Facilities,Facilities - Item 653,FaciliTech Corp,Operations,19,1229.23,23355.37,N,2023,2,Q1
PO-02160,2023-02-19,2023-03-05,2023-03-09,Raw Materials,Raw Materials - Item 162,PrimeChem Solutions,Sales,3,1615.44,4846.32,N,2023,2,Q1
PO-02161,2023-10-06,2023-10-14,2023-11-30,MRO,MRO - Item 381,Industrial Direct,IT,14,1180.97,16533.58,Y,2023,10,Q4
PO-02162,2024-06-11,2024-06-26,2024-07-21,IT & Software,IT & Software - Item 490,DataCore Solutions,Finance,3,6796.13,20388.39,Y,2024,6,Q2
PO-02163,2023-10-16,2023-10-24,2023-12-12,Logistics,Logistics - Item 514,AirCargo Solutions,HR,39,632.03,24649.17,Y,2023,10,Q4
PO-02164,2024-06-23,2024-07-11,2024-08-04,IT & Software,IT & Software - Item 215,CloudTech Systems,Marketing,7,5944.76,41613.32,Y,2024,6,Q2
PO-02165,2023-03-29,2023-04-16,2023-04-23,IT & Software,IT & Software - Item 167,TechBridge Corp,IT,46,6510.42,299479.32,Y,2023,3,Q1
PO-02166,2024-05-02,2024-05-09,2024-06-27,Facilities,Facilities - Item 702,FaciliTech Corp,Finance,14,1129.24,15809.36,N,2024,5,Q2
PO-02167,2023-12-23,2024-01-02,2024-02-13,Logistics,Logistics - Item 389,SwiftLogistics Group,Finance,16,9287.21,148595.36,Y,2023,12,Q4
PO-02168,2023-06-13,2023-06-26,2023-07-19,MRO,MRO - Item 535,FastTrack MRO,Supply Chain,22,786.69,17307.18,Y,2023,6,Q2
PO-02169,2024-03-14,2024-03-24,2024-04-11,Logistics,Logistics - Item 945,SwiftLogistics Group,Supply Chain,1,1768.77,1768.77,Y,2024,3,Q1
PO-02170,2024-04-18,2024-04-24,2024-06-17,Raw Materials,Raw Materials - Item 268,AlphaMetals Ltd,HR,17,2138.16,36348.72,Y,2024,4,Q2
