PO_ID,PO_Date,Invoice_Date,Payment_Date,Category,Item_Description,Supplier_Name,Business_Unit,Quantity,Unit_Price,Total_Cost,Contract_Flag,PO_Year,PO_Month,PO_Quarter,Payment_Cycle_Days,Is_Maverick,Year_Month,Calculated_Cost,Cost_Discrepancy
PO-03147,2023-11-16,2023-11-24,2023-12-04,Facilities,Facilities - Item 368,Secureguard Systems,Operations,28,633.34,17733.52,Y,2023,11,Q4,18,0,2023-11,17733.52,0.0
PO-03148,2023-05-17,2023-05-27,2023-06-26,Raw Materials,Raw Materials - Item 918,Steelcore Industries,Supply Chain,12,5152.75,61833.0,N,2023,5,Q2,40,1,2023-05,61833.0,0.0
PO-03149,2024-06-24,2024-07-02,2024-08-23,Logistics,Logistics - Item 857,Swiftlogistics Group,Finance,18,2874.19,51735.42,Y,2024,6,Q2,60,0,2024-06,51735.42,0.0
PO-03150,2023-11-10,2023-11-25,2023-12-13,Raw Materials,Raw Materials - Item 589,Northstar Composites,Operations,22,1495.01,32890.22,Y,2023,11,Q4,33,0,2023-11,32890.22,0.0
PO-03151,2023-10-23,2023-10-31,2023-12-09,Raw Materials,Raw Materials - Item 475,Primechem Solutions,HR,41,3793.3,155525.3,Y,2023,10,Q4,47,0,2023-10,155525.30000000002,2.9103830456733704e-11
PO-03152,2023-03-18,2023-04-04,2023-05-14,Raw Materials,Raw Materials - Item 395,Northstar Composites,IT,42,3381.88,142038.96,N,2023,3,Q1,57,1,2023-03,142038.96,0.0
PO-03153,2023-07-02,2023-07-22,2023-08-25,IT & Software,IT & Software - Item 483,Infracloud Ltd,Operations,14,4066.0,56924.0,Y,2023,7,Q3,54,0,2023-07,56924.0,0.0
PO-03154,2023-05-02,2023-05-14,2023-06-19,MRO,MRO - Item 977,Fasttrack Mro,Finance,24,1517.75,36426.0,Y,2023,5,Q2,48,0,2023-05,36426.0,0.0
PO-03155,2023-10-12,2023-10-27,2023-11-12,Logistics,Logistics - Item 857,Localfreight Co,Supply Chain,30,6634.0,199020.0,Y,2023,10,Q4,31,0,2023-10,199020.0,0.0
PO-03156,2023-07-21,2023-08-07,2023-09-04,Marketing,Marketing - Item 272,Buildright Maintenance,Operations,20,12870.56,257411.2,Y,2023,7,Q3,45,0,2023-07,257411.19999999998,2.9103830456733704e-11
PO-03157,2023-11-12,2023-11-29,2024-01-03,Raw Materials,Raw Materials - Item 216,Mediaedge Solutions,Operations,27,259.4,7003.8,Y,2023,11,Q4,52,0,2023-11,7003.799999999999,9.094947017729282e-13
PO-03158,2023-01-28,2023-02-04,2023-02-21,MRO,MRO - Item 631,Toolmaster Supply,Operations,20,1001.23,20024.6,Y,2023,1,Q1,24,0,2023-01,20024.6,0.0
PO-03159,2024-05-17,2024-05-22,2024-07-08,IT & Software,IT & Software - Item 204,Cloudtech Systems,Finance,50,3775.03,188751.5,Y,2024,5,Q2,52,0,2024-05,188751.5,0.0
PO-03160,2023-04-21,2023-05-01,2023-05-09,Office Supplies,Office Supplies - Item 592,Officeworld Ltd,R&D,3,10.28,30.84,Y,2023,4,Q2,18,0,2023-04,30.839999999999996,3.552713678800501e-15
PO-03161,2023-06-19,2023-06-29,2023-07-11,Logistics,Logistics - Item 161,Crossborder Express,Marketing,33,7920.87,261388.71,N,2023,6,Q2,22,1,2023-06,261388.71,0.0
PO-03162,2024-02-05,2024-02-24,2024-03-15,Facilities,Facilities - Item 617,Secureguard Systems,HR,3,2627.17,7881.51,Y,2024,2,Q1,39,0,2024-02,7881.51,0.0
PO-03163,2023-09-25,2023-10-15,2023-11-20,Raw Materials,Raw Materials - Item 328,Globalmat Corp,Finance,18,836.37,15054.66,Y,2023,9,Q3,56,0,2023-09,15054.66,0.0
PO-03164,2024-05-15,2024-05-30,2024-07-14,Raw Materials,Raw Materials - Item 857,Primechem Solutions,IT,23,2781.54,63975.42,Y,2024,5,Q2,60,0,2024-05,63975.42,0.0
PO-03165,2023-10-07,2023-10-19,2023-11-01,Logistics,Logistics - Item 129,Crossborder Express,IT,32,5832.13,186628.16,N,2023,10,Q4,25,1,2023-10,186628.16,0.0
PO-03166,2023-12-15,2023-12-29,2024-01-29,MRO,MRO - Item 837,Proparts Inc,Supply Chain,14,607.38,8503.32,Y,2023,12,Q4,45,0,2023-12,8503.32,0.0
PO-03167,2023-04-13,2023-04-19,2023-05-12,Raw Materials,Raw Materials - Item 342,Primechem Solutions,Marketing,21,211.62,4444.02,Y,2023,4,Q2,29,0,2023-04,4444.02,0.0
PO-03168,2023-12-16,2024-01-03,2024-01-24,Marketing,Marketing - Item 833,Brandboost Agency,Operations,36,9791.13,352480.68,Y,2023,12,Q4,39,0,2023-12,352480.68,0.0
PO-03169,2023-01-16,2023-01-26,2023-02-05,Facilities,Facilities - Item 189,Cleanpro Services,Sales,26,149.15,3877.9,N,2023,1,Q1,20,1,2023-01,3877.9,0.0
PO-03170,2023-02-28,2023-03-09,2023-03-16,Raw Materials,Raw Materials - Item 975,Alphametals Ltd,Sales,42,1600.24,67210.08,Y,2023,2,Q1,16,0,2023-02,67210.08,0.0
PO-03171,2023-10-12,2023-10-22,2023-11-17,MRO,MRO - Item 920,Proparts Inc,R&D,15,503.33,7549.95,Y,2023,10,Q4,36,0,2023-10,7549.95,0.0
PO-03172,2023-10-11,2023-10-27,2023-11-21,IT & Software,IT & Software - Item 892,Datacore Solutions,Marketing,3,10333.9,31001.7,N,2023,10,Q4,41,1,2023-10,31001.699999999997,3.637978807091713e-12
PO-03173,2023-11-27,2023-12-12,2023-12-21,Logistics,Logistics - Item 177,Portlink Services,Finance,47,3268.74,153630.78,Y,2023,11,Q4,24,0,2023-11,153630.78,0.0
PO-03174,2023-06-24,2023-07-01,2023-07-12,Raw Materials,Raw Materials - Item 775,Eastcoast Polymers,HR,30,4283.97,128519.1,Y,2023,6,Q2,18,0,2023-06,128519.1,0.0
PO-03175,2024-05-18,2024-06-05,2024-07-08,Professional Services,Professional Services - Item 435,Financewise Advisory,Supply Chain,41,18642.77,764353.57,Y,2024,5,Q2,51,0,2024-05,764353.5700000001,1.1641532182693481e-10
PO-03176,2023-06-15,2023-06-30,2023-07-14,Raw Materials,Raw Materials - Item 375,Primechem Solutions,Sales,37,2933.4,108535.8,Y,2023,6,Q2,29,0,2023-06,108535.8,0.0
PO-03177,2023-02-08,2023-02-23,2023-03-21,Logistics,Logistics - Item 581,Freightmaster Inc,Operations,6,7220.56,43323.36,Y,2023,2,Q1,41,0,2023-02,43323.36,0.0
PO-03178,2023-11-24,2023-12-09,2023-12-24,MRO,MRO - Item 264,Industrial Direct,Marketing,39,1279.8,49912.2,Y,2023,11,Q4,30,0,2023-11,49912.2,0.0
PO-03179,2023-10-19,2023-10-31,2023-11-28,Logistics,Logistics - Item 309,Lastmile Delivery,Marketing,4,3931.3,15725.2,Y,2023,10,Q4,40,0,2023-10,15725.2,0.0
PO-03180,2023-09-27,2023-10-13,2023-11-05,Facilities,Facilities - Item 717,Cleanpro Services,IT,29,484.22,14042.38,Y,2023,9,Q3,39,0,2023-09,14042.380000000001,1.8189894035458565e-12
PO-03181,2023-07-13,2023-07-19,2023-08-21,IT & Software,IT & Software - Item 351,Cloudtech Systems,Operations,5,6470.53,32352.65,N,2023,7,Q3,39,1,2023-07,32352.649999999998,3.637978807091713e-12
PO-03182,2023-07-27,2023-08-08,2023-08-30,Marketing,Marketing - Item 529,Mediaedge Solutions,Operations,19,4389.73,83404.87,N,2023,7,Q3,34,1,2023-07,83404.87,0.0
PO-03183,2024-03-16,2024-03-26,2024-04-03,Raw Materials,Raw Materials - Item 800,Steelcore Industries,Sales,15,2984.77,44771.55,Y,2024,3,Q1,18,0,2024-03,44771.55,0.0
PO-03184,2023-03-10,2023-03-29,2023-04-23,Raw Materials,Raw Materials - Item 345,Alphametals Ltd,Marketing,27,2672.51,72157.77,N,2023,3,Q1,44,1,2023-03,72157.77,0.0
PO-03185,2024-03-02,2024-03-10,2024-04-18,MRO,MRO - Item 728,Industrial Direct,Finance,40,1256.25,50250.0,Y,2024,3,Q1,47,0,2024-03,50250.0,0.0
PO-03186,2023-12-05,2023-12-16,2024-01-28,Professional Services,Professional Services - Item 687,Apex Consulting Group,Marketing,7,20098.15,140687.05,N,2023,12,Q4,54,1,2023-12,140687.05000000002,2.9103830456733704e-11
PO-03187,2023-11-19,2023-11-30,2023-12-09,MRO,MRO - Item 473,Fasttrack Mro,Sales,13,986.63,12826.19,N,2023,11,Q4,20,1,2023-11,12826.19,0.0
PO-03188,2023-03-13,2023-03-22,2023-04-24,MRO,MRO - Item 919,Industrial Direct,Marketing,2,244.86,489.72,Y,2023,3,Q1,42,0,2023-03,489.72,0.0
PO-03189,2024-03-08,2024-03-28,2024-04-24,Raw Materials,Raw Materials - Item 547,Globalmat Corp,Finance,48,3997.88,191898.24,N,2024,3,Q1,47,1,2024-03,191898.24,0.0
PO-03190,2023-06-10,2023-06-29,2023-07-03,Raw Materials,Raw Materials - Item 813,Northstar Composites,R&D,16,3544.22,56707.52,Y,2023,6,Q2,23,0,2023-06,56707.52,0.0
PO-03191,2024-04-09,2024-04-15,2024-06-05,MRO,MRO - Item 261,Industrial Direct,IT,31,1338.57,41495.67,Y,2024,4,Q2,57,0,2024-04,41495.67,0.0
PO-03192,2023-08-23,2023-09-05,2023-09-18,Professional Services,Professional Services - Item 643,Strategyfirst Partners,Sales,50,2609.96,130498.0,Y,2023,8,Q3,26,0,2023-08,130498.0,0.0
PO-03193,2023-03-28,2023-04-12,2023-05-25,IT & Software,IT & Software - Item 739,Softedge Inc,R&D,39,3998.75,155951.25,Y,2023,3,Q1,58,0,2023-03,155951.25,0.0
PO-03194,2023-03-10,2023-03-19,2023-04-14,Professional Services,Professional Services - Item 343,Apex Consulting Group,Supply Chain,19,20564.27,390721.13,Y,2023,3,Q1,35,0,2023-03,390721.13,0.0
PO-03195,2023-01-07,2023-01-22,2023-02-14,Raw Materials,Raw Materials - Item 361,Alphametals Ltd,Finance,48,2733.88,131226.24,Y,2023,1,Q1,38,0,2023-01,131226.24,0.0
PO-03196,2024-05-20,2024-06-03,2024-07-17,Facilities,Facilities - Item 484,Cleanpro Services,IT,44,1004.72,44207.68,Y,2024,5,Q2,58,0,2024-05,44207.68,0.0
PO-03197,2024-04-07,2024-04-16,2024-04-24,Office Supplies,Office Supplies - Item 615,Deskpro Supplies,Marketing,10,416.39,4163.9,Y,2024,4,Q2,17,0,2024-04,4163.9,0.0
PO-03198,2023-01-29,2023-02-16,2023-03-02,Raw Materials,Raw Materials - Item 143,Globalmat Corp,IT,3,4173.61,12520.83,N,2023,1,Q1,32,1,2023-01,12520.829999999998,1.8189894035458565e-12
PO-03199,2023-09-12,2023-09-29,2023-10-02,Raw Materials,Raw Materials - Item 374,Globalmat Corp,Operations,40,842.09,33683.6,Y,2023,9,Q3,20,0,2023-09,33683.6,0.0
PO-03200,2023-12-25,2024-01-03,2024-01-21,Logistics,Logistics - Item 878,Crossborder Express,Finance,33,5972.18,197081.94,Y,2023,12,Q4,27,0,2023-12,197081.94,0.0
PO-03201,2024-02-14,2024-02-21,2024-04-02,Logistics,Logistics - Item 455,Freightmaster Inc,Operations,4,3829.86,15319.44,Y,2024,2,Q1,48,0,2024-02,15319.44,0.0
PO-03202,2024-01-03,2024-01-17,2024-02-24,Professional Services,Professional Services - Item 144,Strategyfirst Partners,Supply Chain,6,16967.38,101804.28,Y,2024,1,Q1,52,0,2024-01,101804.28,0.0
PO-03203,2023-09-03,2023-09-21,2023-11-01,Logistics,Logistics - Item 219,Freightmaster Inc,IT,37,6831.52,252766.24,Y,2023,9,Q3,59,0,2023-09,252766.24000000002,2.9103830456733704e-11
PO-03204,2023-03-15,2023-04-01,2023-04-22,Raw Materials,Raw Materials - Item 721,Alphametals Ltd,Operations,24,4828.47,115883.28,Y,2023,3,Q1,38,0,2023-03,115883.28,0.0
PO-03205,2024-02-18,2024-03-06,2024-03-23,Raw Materials,Raw Materials - Item 693,Northstar Composites,Sales,37,2478.12,91690.44,Y,2024,2,Q1,34,0,2024-02,91690.44,0.0
PO-03206,2024-05-12,2024-05-24,2024-06-23,Logistics,Logistics - Item 159,Crossborder Express,Supply Chain,27,5497.15,148423.05,Y,2024,5,Q2,42,0,2024-05,148423.05,0.0
PO-03207,2023-12-22,2023-12-29,2024-02-11,Raw Materials,Raw Materials - Item 532,Steelcore Industries,Operations,12,1219.91,14638.92,Y,2023,12,Q4,51,0,2023-12,14638.920000000002,1.8189894035458565e-12
PO-03208,2023-09-14,2023-10-04,2023-10-06,Raw Materials,Raw Materials - Item 499,Industrial Direct,Operations,38,4845.1,184113.8,Y,2023,9,Q3,22,0,2023-09,184113.80000000002,2.9103830456733704e-11
PO-03209,2023-07-28,2023-08-13,2023-08-13,Marketing,Marketing - Item 783,Brandboost Agency,Supply Chain,16,7365.97,117855.52,N,2023,7,Q3,16,1,2023-07,117855.52,0.0
PO-03210,2023-12-21,2024-01-06,2024-01-18,MRO,MRO - Item 602,Industrial Direct,Operations,27,318.06,8587.62,Y,2023,12,Q4,28,0,2023-12,8587.62,0.0
PO-03211,2024-04-10,2024-04-16,2024-04-25,MRO,MRO - Item 322,Industrial Direct,Marketing,5,50.58,252.9,Y,2024,4,Q2,15,0,2024-04,252.89999999999998,2.842170943040401e-14
PO-03212,2023-06-13,2023-06-24,2023-07-22,Logistics,Logistics - Item 866,Proparts Inc,Finance,46,3994.22,183734.12,Y,2023,6,Q2,39,0,2023-06,183734.12,0.0
PO-03213,2023-11-29,2023-12-11,2023-12-14,Raw Materials,Raw Materials - Item 954,Globalmat Corp,Supply Chain,36,2806.35,101028.6,Y,2023,11,Q4,15,0,2023-11,101028.59999999999,1.4551915228366852e-11
PO-03214,2023-01-04,2023-01-11,2023-01-27,IT & Software,IT & Software - Item 675,Techbridge Corp,Marketing,33,7888.18,260309.94,N,2023,1,Q1,23,1,2023-01,260309.94,0.0
PO-03215,2023-12-09,2023-12-28,2023-12-29,Raw Materials,Raw Materials - Item 596,Globalmat Corp,Operations,42,4666.91,196010.22,Y,2023,12,Q4,20,0,2023-12,196010.22,0.0
PO-03216,2023-01-31,2023-02-10,2023-03-17,Professional Services,Professional Services - Item 619,Strategyfirst Partners,IT,42,14880.13,624965.46,Y,2023,1,Q1,45,0,2023-01,624965.46,0.0
PO-03217,2023-03-17,2023-04-06,2023-05-14,IT & Software,IT & Software - Item 725,Infracloud Ltd,Finance,22,207.82,4572.04,Y,2023,3,Q1,58,0,2023-03,4572.04,0.0
PO-03218,2023-02-20,2023-03-03,2023-04-16,Professional Services,Professional Services - Item 782,Legaledge Associates,R&D,15,9499.77,142496.55,Y,2023,2,Q1,55,0,2023-02,142496.55000000002,2.9103830456733704e-11
PO-03219,2023-04-21,2023-04-29,2023-06-03,IT & Software,IT & Software - Item 696,Cloudtech Systems,Finance,29,11942.29,346326.41,Y,2023,4,Q2,43,0,2023-04,346326.41000000003,5.820766091346741e-11
PO-03220,2023-12-17,2023-12-26,2024-01-05,Raw Materials,Raw Materials - Item 817,Globalmat Corp,Operations,33,2173.98,71741.34,Y,2023,12,Q4,19,0,2023-12,71741.34,0.0
PO-03221,2024-02-12,2024-02-24,2024-04-05,MRO,MRO - Item 619,Precisionparts Co,Finance,5,722.97,3614.85,Y,2024,2,Q1,53,0,2024-02,3614.8500000000004,4.547473508864641e-13
PO-03222,2024-05-29,2024-06-05,2024-06-30,Facilities,Facilities - Item 351,Facilitech Corp,Operations,38,1452.76,55204.88,Y,2024,5,Q2,32,0,2024-05,55204.88,0.0
PO-03223,2024-02-14,2024-03-02,2024-03-08,Professional Services,Professional Services - Item 211,Strategyfirst Partners,IT,33,16886.66,557259.78,Y,2024,2,Q1,23,0,2024-02,557259.78,0.0
PO-03224,2023-12-02,2023-12-16,2024-01-02,IT & Software,IT & Software - Item 294,Netsecure Pro,Supply Chain,9,6880.54,61924.86,N,2023,12,Q4,31,1,2023-12,61924.86,0.0
PO-03225,2023-09-20,2023-10-08,2023-11-08,Professional Services,Professional Services - Item 451,Strategyfirst Partners,Supply Chain,26,2150.49,55912.74,Y,2023,9,Q3,49,0,2023-09,55912.73999999999,7.275957614183426e-12
PO-03226,2023-12-15,2024-01-03,2024-01-24,Raw Materials,Raw Materials - Item 627,Eastcoast Polymers,Operations,6,3614.65,21687.9,N,2023,12,Q4,40,1,2023-12,21687.9,0.0
PO-03227,2023-07-12,2023-07-29,2023-08-08,Raw Materials,Raw Materials - Item 926,Globalmat Corp,R&D,24,5051.27,121230.48,N,2023,7,Q3,27,1,2023-07,121230.48000000001,1.4551915228366852e-11
PO-03228,2023-01-16,2023-01-28,2023-02-20,Office Supplies,Office Supplies - Item 519,Officeworld Ltd,Operations,27,200.05,5401.35,Y,2023,1,Q1,35,0,2023-01,5401.35,0.0
PO-03229,2023-02-05,2023-02-16,2023-03-06,Professional Services,Professional Services - Item 663,Apex Consulting Group,Supply Chain,43,3296.29,141740.47,Y,2023,2,Q1,29,0,2023-02,141740.47,0.0
PO-03230,2023-04-13,2023-04-18,2023-05-08,Office Supplies,Office Supplies - Item 304,Printmaster Co,HR,31,207.69,6438.39,Y,2023,4,Q2,25,0,2023-04,6438.39,0.0
PO-03231,2024-03-30,2024-04-04,2024-04-20,MRO,MRO - Item 455,Proparts Inc,R&D,27,744.37,20097.99,Y,2024,3,Q1,21,0,2024-03,20097.99,0.0
PO-03232,2024-02-20,2024-03-04,2024-03-26,IT & Software,IT & Software - Item 500,Techbridge Corp,Supply Chain,38,4934.17,187498.46,N,2024,2,Q1,35,1,2024-02,187498.46,0.0
PO-03233,2024-04-06,2024-04-26,2024-05-18,Raw Materials,Raw Materials - Item 864,Alphametals Ltd,Marketing,48,5840.62,280349.76,Y,2024,4,Q2,42,0,2024-04,280349.76,0.0
PO-03234,2023-09-04,2023-09-12,2023-10-02,Professional Services,Professional Services - Item 239,Strategyfirst Partners,R&D,8,1522.79,12182.32,Y,2023,9,Q3,28,0,2023-09,12182.32,0.0
PO-03235,2023-06-30,2023-07-15,2023-08-20,Logistics,Logistics - Item 628,Swiftlogistics Group,Finance,33,7876.68,259930.44,Y,2023,6,Q2,51,0,2023-06,259930.44,0.0
PO-03236,2023-02-22,2023-02-28,2023-03-09,MRO,MRO - Item 126,Safeguard Equipment,IT,39,1255.84,48977.76,N,2023,2,Q1,15,1,2023-02,48977.759999999995,7.275957614183426e-12
PO-03237,2023-03-14,2023-04-02,2023-04-23,Office Supplies,Office Supplies - Item 876,Printmaster Co,Supply Chain,34,248.89,8462.26,Y,2023,3,Q1,40,0,2023-03,8462.26,0.0
PO-03238,2023-08-26,2023-09-08,2023-09-12,IT & Software,IT & Software - Item 207,Datacore Solutions,Supply Chain,15,10130.02,151950.3,Y,2023,8,Q3,17,0,2023-08,151950.30000000002,2.9103830456733704e-11
PO-03239,2023-08-04,2023-08-20,2023-08-19,Raw Materials,Raw Materials - Item 400,Northstar Composites,IT,15,835.45,12531.75,Y,2023,8,Q3,15,0,2023-08,12531.75,0.0
PO-03240,2023-05-09,2023-05-15,2023-06-30,Office Supplies,Office Supplies - Item 301,Officeworld Ltd,Marketing,41,39.63,1624.83,Y,2023,5,Q2,52,0,2023-05,1624.8300000000002,2.2737367544323206e-13
PO-03241,2023-12-28,2024-01-16,2024-02-17,IT & Software,IT & Software - Item 736,Cloudtech Systems,Finance,19,956.23,18168.37,Y,2023,12,Q4,51,0,2023-12,18168.37,0.0
PO-03242,2023-02-07,2023-02-25,2023-03-18,Professional Services,Professional Services - Item 137,Financewise Advisory,Operations,29,15087.69,437543.01,Y,2023,2,Q1,39,0,2023-02,437543.01,0.0
PO-03243,2024-02-01,2024-02-06,2024-03-06,Facilities,Facilities - Item 763,Cleanpro Services,Supply Chain,5,2844.72,14223.6,N,2024,2,Q1,34,1,2024-02,14223.599999999999,1.8189894035458565e-12
PO-03244,2023-08-06,2023-08-14,2023-08-22,IT & Software,IT & Software - Item 622,Datacore Solutions,Operations,19,8308.41,157859.79,Y,2023,8,Q3,16,0,2023-08,157859.79,0.0
PO-03245,2023-07-21,2023-08-07,2023-08-16,Logistics,Logistics - Item 870,Aircargo Solutions,Sales,44,6877.57,302613.08,N,2023,7,Q3,26,1,2023-07,302613.07999999996,5.820766091346741e-11
PO-03246,2024-01-27,2024-02-08,2024-02-25,MRO,MRO - Item 944,Fasttrack Mro,Operations,36,160.0,5760.0,N,2024,1,Q1,29,1,2024-01,5760.0,0.0
PO-03247,2023-04-18,2023-04-27,2023-06-09,Raw Materials,Raw Materials - Item 821,Alphametals Ltd,Finance,26,4451.68,115743.68,Y,2023,4,Q2,52,0,2023-04,115743.68000000001,1.4551915228366852e-11
PO-03248,2023-05-19,2023-06-04,2023-06-05,Professional Services,Professional Services - Item 615,Apex Consulting Group,Operations,29,7140.72,207080.88,N,2023,5,Q2,17,1,2023-05,207080.88,0.0
PO-03249,2023-07-10,2023-07-20,2023-09-04,MRO,MRO - Item 372,Fasttrack Mro,Operations,34,763.33,25953.22,Y,2023,7,Q3,56,0,2023-07,25953.22,0.0
PO-03250,2024-04-28,2024-05-18,2024-06-08,IT & Software,IT & Software - Item 364,Datacore Solutions,Marketing,13,10604.89,137863.57,Y,2024,4,Q2,41,0,2024-04,137863.57,0.0
PO-03251,2024-01-08,2024-01-17,2024-02-11,Raw Materials,Raw Materials - Item 976,Alphametals Ltd,IT,23,2665.31,61302.13,N,2024,1,Q1,34,1,2024-01,61302.13,0.0
PO-03252,2023-11-27,2023-12-05,2023-12-18,Raw Materials,Raw Materials - Item 938,Eastcoast Polymers,Sales,46,743.06,34180.76,N,2023,11,Q4,21,1,2023-11,34180.759999999995,7.275957614183426e-12
PO-03253,2023-04-25,2023-05-13,2023-05-28,MRO,MRO - Item 606,Precisionparts Co,Marketing,23,156.86,3607.78,Y,2023,4,Q2,33,0,2023-04,3607.78,0.0
PO-03254,2023-02-07,2023-02-18,2023-03-26,IT & Software,IT & Software - Item 169,Datacore Solutions,Supply Chain,1,11753.51,11753.51,N,2023,2,Q1,47,1,2023-02,11753.51,0.0
PO-03255,2023-08-17,2023-09-02,2023-09-20,MRO,MRO - Item 485,Fasttrack Mro,Marketing,28,135.38,3790.64,Y,2023,8,Q3,34,0,2023-08,3790.64,0.0
PO-03256,2023-07-27,2023-08-11,2023-08-28,IT & Software,IT & Software - Item 562,Softedge Inc,HR,40,11334.13,453365.2,Y,2023,7,Q3,32,0,2023-07,453365.19999999995,5.820766091346741e-11
PO-03257,2023-02-24,2023-03-07,2023-04-05,MRO,MRO - Item 648,Precisionparts Co,Finance,34,1449.85,49294.9,Y,2023,2,Q1,40,0,2023-02,49294.899999999994,7.275957614183426e-12
PO-03258,2023-01-08,2023-01-25,2023-03-06,Facilities,Facilities - Item 891,Buildright Maintenance,Finance,10,1410.16,14101.6,Y,2023,1,Q1,57,0,2023-01,14101.6,0.0
PO-03259,2023-06-14,2023-06-25,2023-07-10,Professional Services,Professional Services - Item 747,Hrpro Consultants,IT,48,5304.79,254629.92,N,2023,6,Q2,26,1,2023-06,254629.91999999998,2.9103830456733704e-11
PO-03260,2024-04-25,2024-05-13,2024-05-21,Raw Materials,Raw Materials - Item 639,Alphametals Ltd,R&D,49,3002.08,147101.92,Y,2024,4,Q2,26,0,2024-04,147101.91999999998,2.9103830456733704e-11
PO-03261,2023-04-09,2023-04-19,2023-06-08,IT & Software,IT & Software - Item 818,Infracloud Ltd,Marketing,47,6602.61,310322.67,Y,2023,4,Q2,60,0,2023-04,310322.67,0.0
PO-03262,2023-08-17,2023-08-30,2023-10-08,Raw Materials,Raw Materials - Item 988,Steelcore Industries,Supply Chain,26,1181.25,30712.5,N,2023,8,Q3,52,1,2023-08,30712.5,0.0
PO-03263,2023-04-08,2023-04-20,2023-05-26,Office Supplies,Office Supplies - Item 187,Officeworld Ltd,Finance,40,91.15,3646.0,Y,2023,4,Q2,48,0,2023-04,3646.0,0.0
PO-03264,2023-09-25,2023-10-10,2023-10-22,Professional Services,Professional Services - Item 783,Apex Consulting Group,IT,11,11557.94,127137.34,Y,2023,9,Q3,27,0,2023-09,127137.34000000001,1.4551915228366852e-11
PO-03265,2023-11-07,2023-11-25,2023-12-24,Facilities,Facilities - Item 769,Strategyfirst Partners,HR,25,1053.31,26332.75,Y,2023,11,Q4,47,0,2023-11,26332.75,0.0
PO-03266,2023-05-23,2023-06-07,2023-07-11,Raw Materials,Raw Materials - Item 495,Globalmat Corp,Finance,12,4203.11,50437.32,Y,2023,5,Q2,49,0,2023-05,50437.31999999999,7.275957614183426e-12
PO-03267,2023-10-27,2023-11-12,2023-11-21,Marketing,Marketing - Item 657,Mediaedge Solutions,Operations,35,2520.16,88205.6,Y,2023,10,Q4,25,0,2023-10,88205.59999999999,1.4551915228366852e-11
PO-03268,2024-03-25,2024-04-05,2024-05-04,Raw Materials,Raw Materials - Item 349,Globalmat Corp,Finance,43,1153.46,49598.78,Y,2024,3,Q1,40,0,2024-03,49598.78,0.0
PO-03269,2023-01-17,2023-02-03,2023-02-14,Facilities,Facilities - Item 419,Buildright Maintenance,IT,10,1436.47,14364.7,Y,2023,1,Q1,28,0,2023-01,14364.7,0.0
PO-03270,2023-02-20,2023-03-05,2023-03-22,Logistics,Logistics - Item 973,Aircargo Solutions,Sales,6,5094.91,30569.46,Y,2023,2,Q1,30,0,2023-02,30569.46,0.0
PO-03271,2023-08-16,2023-09-03,2023-09-24,Facilities,Facilities - Item 283,Buildright Maintenance,Operations,45,377.22,16974.9,N,2023,8,Q3,39,1,2023-08,16974.9,0.0
PO-03272,2023-05-28,2023-06-06,2023-07-06,Logistics,Logistics - Item 266,Freightmaster Inc,Operations,35,5146.5,180127.5,N,2023,5,Q2,39,1,2023-05,180127.5,0.0
PO-03273,2023-12-27,2024-01-02,2024-02-06,Raw Materials,Raw Materials - Item 857,Primechem Solutions,IT,6,391.97,2351.82,Y,2023,12,Q4,41,0,2023-12,2351.82,0.0
PO-03274,2023-03-03,2023-03-14,2023-04-08,Raw Materials,Raw Materials - Item 623,Steelcore Industries,IT,7,2394.04,16758.28,Y,2023,3,Q1,36,0,2023-03,16758.28,0.0
PO-03275,2023-04-19,2023-05-09,2023-06-13,Office Supplies,Office Supplies - Item 658,Printmaster Co,Operations,5,474.49,2372.45,Y,2023,4,Q2,55,0,2023-04,2372.45,0.0
PO-03276,2023-10-22,2023-11-04,2023-11-17,MRO,MRO - Item 256,Mechsupply Ltd,Supply Chain,5,614.45,3072.25,Y,2023,10,Q4,26,0,2023-10,3072.25,0.0
PO-03277,2023-08-05,2023-08-10,2023-09-30,Professional Services,Professional Services - Item 803,Strategyfirst Partners,Marketing,1,10057.59,10057.59,N,2023,8,Q3,56,1,2023-08,10057.59,0.0
